,Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
156787,2012-11-04,2012110407,11,3,1.0,15:00,15,1800.0,0.0,MIA,20.0,80.0,10,8,0.0,0.0,MIA,IND,(15:00) (Run formation) R.Tannehill pass short right to B.Hartline to MIA 28 for 8 yards (J.Powers; A.Bethea).,1,8,0,0,,,,0,0,,Pass,R.Tannehill,00-0029701,1,Complete,Short,8,0,0,right,0,,,None,0,,,B.Hartline,00-0027077,1,,,,J.Powers,A.Bethea,,,0,,,0,0,,0,,,,0,17.0,13.0,4.0,4.0,IND,MIA,0,None,3,3,3,3,3,0.0015063265025897466,0.1797487862643072,0.006639108378448643,0.28113770607073496,0.2137001434842492,0.0035923127788396844,0.3136756165208305,0.0,0.0,0.32352585361127617,0.8808295662203907,0.8808295662203907,0.0,0.3651801214185316,0.6348198785814684,0.3338453149794771,0.6661546850205229,0.6348198785814684,0.031334806439054515,0.031334806439054515,0.0,2012
117220,2011-11-20,2011112011,17,3,3.0,13:44,14,1724.0,42.0,NYG,28.0,72.0,4,11,0.0,1.0,NYG,PHI,"(13:44) (Shotgun) PENALTY on PHI-T.Cole, Defensive Offside, 5 yards, enforced at NYG 28 - No Play.",1,0,0,0,,,,0,0,,No Play,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,1,PHI,Defensive Offside,T.Cole,5,3.0,10.0,-7.0,7.0,NYG,PHI,0,None,3,3,3,3,3,0.0018165474059407864,0.19971417497524285,0.0051072523818229045,0.3043117401135731,0.18236284586596915,0.003963207564561425,0.3027242316928899,0.0,0.0,-0.06545463590712597,1.658797736749591,,,0.2537177459133463,0.7462822540866537,0.30817152159749056,0.6918284784025095,0.2537177459133463,0.05445377568414428,,,2011
194422,2013-10-13,2013101303,2,1,3.0,09:16,10,3256.0,26.0,HOU,27.0,73.0,27,18,0.0,0.0,HOU,STL,(9:16) (Shotgun) A.Foster left end pushed ob at HOU 31 for 4 yards (A.Ogletree).,1,4,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,A.Foster,00-0026796,1,left,end,,None,0,,,,A.Ogletree,,,,0,,,0,0,,0,,,,0,0.0,0.0,0.0,0.0,HOU,STL,0,None,3,3,3,3,3,0.0052528803037403225,0.2310683730099513,0.006272984834495172,0.3610544031908925,0.1876942783422991,0.00534129858760045,0.20331578173102116,0.0,0.0,-1.2361560067158452,-0.8158204343770559,,,0.4536834300484377,0.5463165699515623,0.4292132181266112,0.5707867818733887,0.4536834300484377,-0.024470211921826468,,,2013
66939,2010-11-07,2010110710,13,2,2.0,02:00,2,1920.0,0.0,OAK,32.0,32.0,10,56,0.0,0.0,KC,OAK,(2:00) M.Cassel pass short left to D.Bowe to OAK 23 for 9 yards (S.Routt).,1,9,0,0,,,,0,0,,Pass,M.Cassel,00-0023662,1,Complete,Short,2,7,0,left,0,,,None,0,,,D.Bowe,00-0025410,1,,,,S.Routt,,,,0,,,0,0,,0,,,,0,10.0,0.0,10.0,10.0,OAK,KC,0,None,3,2,3,2,3,0.2916810217839844,0.03821824448300505,0.00014196522363151928,0.056723627873696364,0.2821477696355945,0.0021271075422764803,0.3289602634578118,0.0,0.0,2.6414153091838664,0.2313071141328296,-0.3647768862955658,0.5960840004283954,0.12673439019443855,0.8732656098055614,0.12643704017110036,0.8735629598288996,0.8732656098055614,0.00029735002333819427,-0.009694609017852795,0.00999195904119099,2010
295361,2015-11-15,2015111504,14,2,1.0,01:05,2,1865.0,19.0,STL,46.0,54.0,10,12,0.0,0.0,STL,CHI,"(1:05) (No Huddle, Shotgun) N.Foles pass incomplete short left to B.Quick.",1,0,0,0,,,,0,0,,Pass,N.Foles,00-0029567,1,Incomplete Pass,Short,14,0,0,left,0,,,None,0,,,B.Quick,00-0029640,0,,,,,,,,0,,,0,0,,0,,,,0,10.0,24.0,-14.0,14.0,STL,CHI,0,None,1,1,2,1,2,0.539562477734252,0.03483778450489361,0.0005050706843393642,0.02519030781828584,0.2128609890552935,0.0006136215816049602,0.1864297486213308,0.0,0.0,1.6629628010670454,-0.2646219229766045,0.6332152668289295,-0.8978371898055341,0.14044828904858803,0.859551710951412,0.13612060727782688,0.8638793927221732,0.14044828904858803,-0.0043276817707611215,0.0107903395699403,-0.015118021340701419,2015
156213,2012-11-04,2012110404,9,2,4.0,03:57,4,2037.0,6.0,CIN,31.0,69.0,6,27,0.0,1.0,CIN,DEN,"(3:57) K.Huber punts 58 yards to DEN 11, Center-C.Harris. T.Holliday pushed ob at DEN 21 for 10 yards (D.Skuta). PENALTY on DEN-T.Carter, Unsportsmanlike Conduct, 5 yards, enforced at DEN 11. {Holliday's punt return yardage nullified due to penalty}",1,10,0,0,,,,0,0,Clean,Punt,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,D.Skuta,,,,0,,,0,0,,1,DEN,Unsportsmanlike Conduct,T.Carter,5,3.0,10.0,-7.0,7.0,CIN,DEN,0,None,2,2,3,2,3,0.4386445310318453,0.14616375078805188,0.002914738307748028,0.20692129537866208,0.07169088533715058,0.0029942187361685357,0.1306705804203736,0.0,0.0,-0.757014640203882,1.0403044868810771,,,0.22744777078437334,0.7725522292156266,0.2696529966077933,0.7303470033922067,0.22744777078437334,0.04220522582341993,,,2012
187391,2013-09-22,2013092203,1,1,1.0,12:53,13,3473.0,49.0,ATL,47.0,53.0,10,80,0.0,0.0,ATL,MIA,(12:53) (Shotgun) M.Ryan pass short right to J.Jones to ATL 49 for 2 yards (R.Jones).,1,2,0,0,,,,0,0,,Pass,M.Ryan,00-0026143,1,Complete,Short,-2,4,0,right,0,,,None,0,,,J.Jones,00-0027944,1,,,,R.Jones,,,,0,,,0,0,,0,,,,0,0.0,0.0,0.0,0.0,MIA,ATL,0,None,3,3,3,3,3,0.0013780820609442324,0.09408187064555212,0.0006787251378067686,0.14586433005153962,0.3093431417042623,0.0035452725334984797,0.4451085778663964,0.0,0.0,2.746226642671512,-0.3611505592054174,-0.8770076398294779,0.5158570806240605,0.433865619029023,0.566134380970977,0.4435389904801026,0.5564610095198974,0.566134380970977,-0.009673371451079604,-0.02720108708954272,0.017527715638463115,2013
339085,2016-11-06,2016110604,21,4,3.0,02:00,2,120.0,0.0,NYJ,47.0,47.0,3,9,0.0,1.0,MIA,NYJ,"(2:00) R.Tannehill pass incomplete short left to D.Jones. PENALTY on NYJ-J.Stanford, Defensive Pass Interference, 2 yards, enforced at NYJ 47 - No Play.",1,0,0,0,,,,0,0,,No Play,R.Tannehill,None,1,Incomplete Pass,Short,0,0,0,left,0,,,None,0,,,D.Jones,None,0,,,,,,,,0,,,0,0,,1,NYJ,Defensive Pass Interference,J.Stanford,2,27.0,23.0,4.0,4.0,MIA,NYJ,0,None,2,2,2,2,2,0.4066084029733749,0.057003301107195085,0.000489696627684984,0.08388479226971543,0.19884884081946547,0.002084239461212286,0.2510807267413518,0.0,0.0,1.5990972461053203,0.6777818542283598,,,0.8755990002541395,0.1244009997458605,0.9079685323225076,0.09203146767749247,0.8755990002541395,0.03236953206836801,,,2016
179238,2012-12-30,2012123012,8,2,2.0,05:38,6,2138.0,33.0,KC,11.0,11.0,8,76,0.0,0.0,DEN,KC,"(5:38) (Shotgun) P.Manning pass short middle to E.Decker for 11 yards, TOUCHDOWN.",1,11,1,1,,,,0,0,,Pass,P.Manning,00-0010346,1,Complete,Short,11,0,0,middle,0,,,None,0,,,E.Decker,00-0027690,1,,,,,,,,0,,,0,0,,0,,,,0,7.0,3.0,4.0,4.0,DEN,KC,0,None,2,2,3,2,3,0.07983195453003313,0.02355570766238906,3.0750672449232726e-05,0.03524435817168438,0.4119380383802665,0.002145716093580917,0.4472534744895969,0.0,0.0,4.053440737221283,2.9465592627787167,2.9465592627787167,0.0,0.7513291613457573,0.2486708386542427,0.8282442234097901,0.1717557765902099,0.7513291613457573,0.07691506206403276,0.07691506206403276,0.0,2012
282462,2015-10-11,2015101102,19,4,1.0,08:06,9,486.0,41.0,CIN,44.0,56.0,10,12,0.0,0.0,CIN,SEA,(8:06) (Shotgun) A.Dalton sacked at CIN 41 for -3 yards (A.Rubin).,1,-3,0,0,,,,0,0,,Sack,,00-0027973,0,,,0,0,1,,0,,,None,0,,,,None,0,,,,A.Rubin,,,,0,,,1,0,,0,,,,0,14.0,23.0,-9.0,9.0,CIN,SEA,0,None,3,3,3,3,3,0.1478527064745629,0.08174206554671842,0.0006947368033459715,0.12121587883224172,0.2591231909571937,0.002852964634157275,0.38651845675178004,0.0,0.0,2.393577877329816,-0.9209685506181842,,,0.21054401547408366,0.7894559845259164,0.1826513927676416,0.8173486072323585,0.21054401547408366,-0.02789262270644208,,,2015
81568,2010-12-19,2010121908,5,1,3.0,00:11,1,2711.0,21.0,TB,37.0,63.0,13,15,0.0,0.0,TB,DET,(:11) (Shotgun) J.Freeman pass short right to C.Williams to DET 45 for 18 yards (L.Delmas) [C.Avril].,1,18,0,0,,,,0,0,,Pass,J.Freeman,00-0026993,1,Complete,Short,0,18,1,right,0,,,None,0,,,C.Williams,00-0023440,1,,,,,,,,0,,,0,0,,0,,,,0,0.0,7.0,-7.0,7.0,TB,DET,0,None,3,3,3,3,3,0.04009506267040798,0.17202605946498195,0.0030025050681652013,0.2629327303891125,0.2439972523247754,0.004793958809717264,0.2731524312728397,0.0,0.0,0.2910343922485743,3.062350698250127,-1.4886872780140812,4.551037976264208,0.25919056570493776,0.7408094342950622,0.3584927938869542,0.6415072061130458,0.25919056570493776,0.09930222818201644,-0.04290107407001922,0.14220330225203567,2010
334578,2016-10-23,2016102303,20,4,,11:33,12,693.0,4.0,MID,50.0,50.0,0,0,0.0,,JAX,OAK,S.Janikowski kicks 47 yards from 50 to JAX 3. M.Lee to JAX 13 for 10 yards (A.Holmes).,1,10,0,0,,,,0,0,,Kickoff,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,M.Lee,,A.Holmes,,,,0,,,0,0,,0,,,,0,9.0,26.0,-17.0,17.0,JAX,OAK,0,None,3,3,3,3,3,0.1057375575428438,0.13963174124879632,0.003751552200934808,0.20927319367277528,0.21473296722843846,0.003120852830633325,0.3237521352755781,0.0,0.0,1.0253948704179427,-1.052690638042512,,,0.0546219386005164,0.9453780613994835,0.04527854535262126,0.9547214546473788,0.0546219386005164,-0.009343393247895132,,,2016
95919,2011-09-25,2011092504,13,3,2.0,14:25,15,1765.0,35.0,TEN,21.0,79.0,9,2,0.0,0.0,TEN,DEN,(14:25) C.Johnson left tackle to TEN 22 for 1 yard (J.Hunter).,1,1,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,C.Johnson,00-0026164,1,left,tackle,,None,0,,,,J.Hunter,,,,0,,,0,0,,0,,,,0,10.0,7.0,3.0,3.0,TEN,DEN,0,None,3,3,3,3,3,0.0017331276738547902,0.20159681425572346,0.007259125930616172,0.31444449378101746,0.19438633355445165,0.0039146260169169314,0.27666547878741954,0.0,0.0,-0.2927735468863992,-0.7945432298977242,,,0.5776761495624061,0.4223238504375939,0.5506207103806273,0.4493792896193727,0.5776761495624061,-0.027055439181778773,,,2011
305765,2015-12-13,2015121313,7,2,2.0,07:21,8,2241.0,30.0,BAL,6.0,94.0,11,44,0.0,0.0,BAL,SEA,(7:21) (Shotgun) J.Clausen pass short right to J.Allen to BAL 6 for no gain (C.Avril).,1,0,0,0,,,,0,0,,Pass,J.Clausen,00-0027659,1,Complete,Short,-4,4,0,right,0,,,None,0,,,J.Allen,00-0031577,1,,,,C.Avril,,,,0,,,0,0,,0,,,,0,3.0,7.0,-4.0,4.0,BAL,SEA,0,None,2,2,3,2,3,0.3056857091453872,0.17383161522763865,0.01307617922589508,0.2581449340443096,0.09731860489831652,0.0023536857448001693,0.14958927171365285,0.0,0.0,-1.0108736542647536,-0.5513015282050522,-0.9352269005108701,0.3839253723058178,0.3162412909575705,0.6837587090424295,0.2989256842505894,0.7010743157494106,0.3162412909575705,-0.017315606706981124,-0.03090612334695203,0.013590516639970908,2015
122653,2011-12-04,2011120410,15,2,2.0,00:12,1,1812.0,5.0,NYG,28.0,28.0,10,25,0.0,0.0,GB,NYG,(:12) (Shotgun) A.Rodgers pass short right to B.Saine pushed ob at NYG 25 for 3 yards (J.Williams).,1,3,0,0,,,,0,0,,Pass,A.Rodgers,00-0023459,1,Complete,Short,-3,6,0,right,0,,,None,0,,,B.Saine,00-0028602,1,,,,J.Williams,,,,0,,,0,0,,0,,,,0,20.0,17.0,3.0,3.0,NYG,GB,0,None,2,1,2,1,2,0.4041864229537269,0.02189976341369949,0.0001297262591210854,0.01605681117370501,0.334248512447576,0.0006437492355461398,0.22283501451662546,0.0,0.0,2.3855217164549227,-0.010417194454325427,-0.5816250288392153,0.5712078343848899,0.32275705134870336,0.6772429486512966,0.3230023345304446,0.6769976654695554,0.6772429486512966,-0.00024528318174121816,-0.02079793534654884,0.020552652164807617,2011
229951,2014-09-14,2014091412,5,2,1.0,12:54,13,2574.0,14.0,OAK,24.0,24.0,10,9,0.0,1.0,HOU,OAK,(12:54) (Shotgun) R.Fitzpatrick pass short middle to A.Johnson to OAK 10 for 14 yards (C.Chekwa).,1,14,0,0,,,,0,0,,Pass,R.Fitzpatrick,00-0023682,1,Complete,Short,4,10,0,middle,0,,,None,0,,,A.Johnson,00-0022044,1,,,,C.Chekwa,,,,0,,,0,0,,0,,,,0,14.0,0.0,14.0,14.0,OAK,HOU,0,None,2,3,2,3,2,0.02089886329494976,0.035382341166703024,4.3686135364603026e-05,0.05279545040148559,0.3641921077708379,0.002624588059651341,0.5240629631710078,0.0,0.0,4.290463693047633,0.805109959005633,-0.15418575181739946,0.9592957108230324,0.07123356999538588,0.928766430004614,0.060068286541883786,0.9399317134581162,0.928766430004614,0.011165283453502095,-0.002033787233104212,0.013199070686606309,2014
66617,2010-11-07,2010110708,17,3,1.0,11:25,12,1585.0,16.0,SEA,47.0,47.0,10,38,0.0,1.0,NYG,SEA,(11:25) B.Jacobs right end pushed ob at SEA 9 for 38 yards (E.Thomas).,1,38,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,B.Jacobs,00-0023545,1,right,end,,None,0,,,,E.Thomas,,,,0,,,0,0,,0,,,,0,35.0,0.0,35.0,35.0,SEA,NYG,0,None,3,3,3,3,3,0.0016660444597367918,0.0788110160175225,0.00039516939678299753,0.1216747219713492,0.3261004080440695,0.003418256691172873,0.4679343834193662,0.0,0.0,3.17173198080454,2.028997486096786,,,1.4023917742633785e-06,0.9999985976082256,3.039694954631855e-07,0.9999996960305044,0.9999985976082256,1.098422278800193e-06,,,2010
182531,2013-09-09,2013090901,3,1,2.0,14:05,15,3545.0,31.0,HOU,39.0,61.0,11,-1,0.0,0.0,HOU,SD,(14:05) M.Schaub pass incomplete short left to A.Johnson.,1,0,0,0,,,,0,0,,Pass,M.Schaub,00-0022787,1,Incomplete Pass,Short,6,0,0,left,0,,,None,0,,,A.Johnson,00-0022044,0,,,,,,,,0,,,0,0,,0,,,,0,0.0,7.0,-7.0,7.0,SD,HOU,0,None,3,3,3,3,3,0.0013360154127294735,0.13958224266162636,0.0021818337147283197,0.21936475763423366,0.2800330266069451,0.004028076261161567,0.35347404770857555,0.0,0.0,1.3638098674492158,-1.0137156066377102,0.013446336977625428,-1.0271619436153356,0.6976525579432409,0.30234744205675906,0.7297142495559257,0.2702857504440743,0.30234744205675906,-0.032061691612684795,0.0006991674168569938,-0.03276085902954179,2013
240920,2014-10-12,2014101210,11,2,2.0,01:48,2,1908.0,5.0,WAS,47.0,47.0,10,38,0.0,0.0,ARI,WAS,(1:48) (Shotgun) C.Palmer pass incomplete short right to A.Ellington.,1,0,0,0,,,,0,0,,Pass,C.Palmer,00-0021429,1,Incomplete Pass,Short,8,0,0,right,0,,,None,0,,,A.Ellington,00-0030287,0,,,,,,,,0,,,0,0,,0,,,,0,7.0,10.0,-3.0,3.0,ARI,WAS,0,None,3,3,3,3,3,0.4641260997605472,0.03894725463447382,0.000577180154477247,0.02854024346473827,0.2701103442710377,0.0007437524624886567,0.19695512525223716,0.0,0.0,1.8727265860382067,-0.4000441626501097,0.28373940773355755,-0.6837835703836672,0.4655115699488615,0.5344884300511386,0.4488263020129349,0.5511736979870652,0.4655115699488615,-0.016685267935926562,0.008870265357327267,-0.025555533293253833,2014
237520,2014-10-05,2014100503,15,3,2.0,07:15,8,1335.0,27.0,IND,25.0,75.0,5,23,0.0,1.0,IND,BAL,"(7:15) (No Huddle, Shotgun) A.Luck pass short right to T.Hilton to IND 43 for 18 yards (T.Brooks).",1,18,0,0,,,,0,0,,Pass,A.Luck,00-0029668,1,Complete,Short,6,12,0,right,0,,,None,0,,,T.Hilton,00-0029608,1,,,,T.Brooks,,,,0,,,0,0,,0,,,,0,13.0,3.0,10.0,10.0,IND,BAL,0,None,3,3,3,3,3,0.009239789563585009,0.17557769776848614,0.004700806422612554,0.2662716928722685,0.21131150812899693,0.0038680702757638795,0.3290304349682869,0.0,0.0,0.5448471534599633,1.9781726984964172,0.9646229600181176,1.0135497384782994,0.8313593260716297,0.16864067392837034,0.8702781814223297,0.1297218185776703,0.8313593260716297,0.038918855350700055,0.02025595108673928,0.018662904263960774,2014
276402,2015-09-24,2015092400,9,2,2.0,07:25,8,2245.0,7.0,WAS,20.0,80.0,10,1,0.0,0.0,WAS,NYG,"(7:25) A.Morris left tackle to WAS 21 for 1 yard (D.Kennard, U.Unga).",1,1,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,A.Morris,00-0029141,1,left,tackle,,None,0,,,,D.Kennard,U.Unga,,,0,,,0,0,,0,,,,0,3.0,15.0,-12.0,12.0,NYG,WAS,0,None,2,2,2,2,2,0.2653911393226214,0.14678319159390305,0.005536127491495949,0.21823377647319134,0.1469509621453542,0.0027487529578149373,0.2143560500156192,0.0,0.0,-0.032215522616013466,-0.5817380755664971,,,0.8566739163581673,0.14332608364183275,0.8654749180868497,0.13452508191315032,0.14332608364183275,-0.008801001728682423,,,2015
328848,2016-10-09,2016100904,8,2,1.0,07:39,8,2259.0,38.0,MIA,20.0,20.0,10,61,0.0,0.0,TEN,MIA,"(7:39) (No Huddle, Shotgun) D.Henry right tackle to MIA 15 for 5 yards (K.Alonso).",1,5,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,D.Henry,00-0032764,1,right,tackle,,None,0,,,,K.Alonso,,,,0,,,0,0,,0,,,,0,7.0,6.0,1.0,1.0,MIA,TEN,0,None,3,3,3,3,3,0.061870253671318265,0.02895982736676895,2.795111812560658e-05,0.04267471409106601,0.3531682142760443,0.0023562031630410627,0.5109428363136358,0.0,0.0,4.2551585203756455,-0.11114787621246602,,,0.3347307645981568,0.6652692354018432,0.3366031665211543,0.6633968334788457,0.6652692354018432,-0.0018724019229975355,,,2016
274862,2015-09-20,2015092002,17,4,1.0,12:36,13,756.0,11.0,SD,5.0,95.0,10,4,0.0,0.0,SD,CIN,(12:36) M.Gordon right guard to SD 9 for 4 yards (W.Gilberry; A.Jones).,1,4,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,M.Gordon,00-0032144,1,right,guard,,None,0,,,,W.Gilberry,A.Jones,,,0,,,0,0,,0,,,,0,13.0,17.0,-4.0,4.0,CIN,SD,0,None,3,3,3,3,3,0.11327952606114315,0.19940601799966326,0.017953232035353553,0.3004546225262239,0.1446292235820574,0.0027856819477495858,0.2214916958478092,0.0,0.0,-0.7474059701769284,-0.08677072014498788,,,0.7037736296192233,0.2962263703807767,0.7088837296120529,0.291116270387947,0.2962263703807767,-0.0051100999928296855,,,2015
43392,2010-01-03,2010010302,18,4,1.0,10:25,11,625.0,5.0,CLE,25.0,75.0,10,1,0.0,0.0,CLE,JAC,"(10:25) J.Harrison right tackle to CLE 26 for 1 yard (J.Henderson, B.Iwuh).",1,1,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,J.Harrison,00-0024359,1,right,end,,None,0,,,,J.Henderson,B.Iwuh,,,0,,,0,0,,0,,,,0,20.0,10.0,10.0,10.0,CLE,JAC,0,None,2,2,2,2,2,0.13452087966066256,0.1347732986696306,0.003617423256329423,0.20147215364266494,0.20816075082946287,0.003011208032797995,0.3144442859084515,0.0,0.0,1.0097548518929391,-0.5313827429901667,,,0.8741800891332456,0.12581991086675434,0.866669483574975,0.13333051642502505,0.8741800891332456,-0.007510605558270655,,,2009
78808,2010-12-12,2010121201,6,2,2.0,12:14,13,2534.0,41.0,CLE,34.0,34.0,8,63,0.0,1.0,BUF,CLE,(12:14) (Shotgun) R.Fitzpatrick pass short left to St. Johnson pushed ob at CLE 26 for 8 yards (S.Brown). Caught along sideline at CLE 26.,1,8,0,0,,,,0,0,,Pass,R.Fitzpatrick,00-0023682,1,Complete,Short,8,0,0,left,0,,,None,0,,,St. Johnson,00-0026364,1,,,,S.Brown,,,,0,,,0,0,,0,,,,0,0.0,3.0,-3.0,3.0,BUF,CLE,0,None,3,3,3,3,3,0.03607132079808713,0.056307114002770664,0.00022396697139130233,0.08508804552066478,0.3722863853331117,0.003047214377995075,0.4469759529959795,0.0,0.0,3.4867996611314336,0.7125980109796597,0.7125980109796597,0.0,0.4863294898315475,0.5136705101684524,0.5091207313069821,0.4908792686930178,0.4863294898315475,0.0227912414754346,0.0227912414754346,0.0,2010
162832,2012-11-19,2012111900,6,2,3.0,11:25,12,2485.0,40.0,CHI,39.0,61.0,12,-2,0.0,1.0,CHI,SF,(11:25) (Shotgun) J.Campbell pass short left intended for D.Hester INTERCEPTED by T.Brown [J.Smith] at CHI 49. T.Brown to CHI 44 for 5 yards (D.Hester).,1,0,0,0,,,,0,0,,Pass,J.Campbell,00-0023460,1,Incomplete Pass,Short,10,0,1,left,1,T.Brown,,None,0,,,,00-0024272,0,,,,D.Hester,,,,0,,,0,0,,0,,,,0,0.0,17.0,-17.0,17.0,SF,CHI,0,None,3,3,3,3,3,0.0910279476177326,0.15334161377815725,0.0024476876094178227,0.23260541680599625,0.24424336232233326,0.004461098041115113,0.2718728738252477,0.0,0.0,0.551604265630683,-3.8934053229282872,-0.13803967839924436,-3.7553656445290415,0.9199891741254864,0.08001082587451344,0.9585627279140182,0.0414372720859818,0.08001082587451344,-0.03857355378853164,-0.0014665445064150904,-0.03710700928211655,2012
356543,2016-12-19,2016121900,4,1,1.0,10:10,11,3310.0,10.0,WAS,37.0,63.0,10,1,0.0,0.0,WAS,CAR,"(10:10) T.Nsekhe reported in as eligible.  R.Kelley up the middle to WAS 38 for 1 yard (K.Coleman, V.Butler).",1,1,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,R.Kelley,00-0032371,1,middle,,,None,0,,,,K.Coleman,V.Butler,,,0,,,0,0,,0,,,,0,0.0,3.0,-3.0,3.0,WAS,CAR,0,None,3,3,2,3,2,0.003394840302115554,0.1214508216283378,0.0015993494628581692,0.1874133841183572,0.27766117636502063,0.0036146044098639327,0.40486582371344665,0.0,0.0,1.9948286512696864,-0.5493581625379409,,,0.4737548835482882,0.5262451164517117,0.4581978421560442,0.5418021578439558,0.4737548835482882,-0.015557041392244063,,,2016
359334,2016-12-25,2016122501,11,2,1.0,07:41,8,2261.0,44.0,DEN,45.0,55.0,10,37,0.0,1.0,DEN,KC,(7:41) T.Siemian pass short left to D.Booker to KC 34 for 21 yards (R.Wilson).,1,21,0,0,,,,0,0,,Pass,T.Siemian,00-0032156,1,Complete,Short,-4,25,0,left,0,,,None,0,,,D.Booker,00-0032972,1,,,,R.Wilson,,,,0,,,0,0,,0,,,,0,7.0,21.0,-14.0,14.0,KC,DEN,0,None,3,3,3,3,3,0.15737415584686618,0.07848169410627133,0.0006276905356492709,0.11625386167817996,0.2586741944847994,0.002803980743254259,0.3857844226049797,0.0,0.0,2.431644008038392,1.193854466018646,-0.9812327586495849,2.175087224668231,0.8484568596499784,0.15154314035002162,0.8245072533202604,0.17549274667973955,0.15154314035002162,0.02394960632971793,-0.0161086048919378,0.04005821122165573,2016
341614,2016-11-13,2016111301,2,1,2.0,10:13,11,3313.0,36.0,KC,26.0,74.0,9,11,0.0,1.0,KC,CAR,(10:13) A.Smith pass short right to T.Hill to KC 36 for 10 yards (J.Bradberry).,1,10,0,0,,,,0,0,,Pass,A.Smith,00-0023436,1,Complete,Short,5,5,0,right,0,,,None,0,,,T.Hill,00-0033040,1,,,,J.Bradberry,,,,0,,,0,0,,0,,,,0,0.0,3.0,-3.0,3.0,CAR,KC,0,None,3,3,3,3,3,0.0043973674307733095,0.18151984756757172,0.0051178179793016434,0.28074925380407145,0.21853703298023036,0.0039438408094381325,0.3057348394286135,0.0,0.0,0.2836027012700435,1.631416304156809,0.008339233593915195,1.623077070562894,0.5936463020081821,0.4063536979918179,0.5426134524622463,0.4573865475377537,0.4063536979918179,0.05103284954593573,0.00040016702532924553,0.05063268252060649,2016
251715,2014-11-16,2014111602,1,1,4.0,13:56,14,3536.0,31.0,HOU,29.0,71.0,1,9,0.0,1.0,HOU,CLE,"(13:56) (Punt formation) S.Lechler punts 41 yards to CLE 30, Center-J.Weeks, fair catch by T.Benjamin.",1,0,0,0,,,,0,0,Clean,Punt,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,Fair Catch,T.Benjamin,,,,,,0,,,0,0,,0,,,,0,0.0,0.0,0.0,0.0,CLE,HOU,0,None,3,3,3,3,3,0.0017579627860761222,0.2458801423630244,0.004428941335938723,0.38378210612862096,0.07824800059244842,0.0047558633831888,0.28114698341070266,0.0,0.0,-1.2206884402426557,-0.09128408172736148,,,0.5557471987082756,0.4442528012917243,0.5188717410861245,0.4811282589138754,0.4442528012917243,0.036875457622151005,,,2014
